original,positive,negative,original_label,positive_label,negative_label,original_sentiment_label,original_sentiment_score,positive_sentiment_label,positive_sentiment_score,negative_sentiment_label,negative_sentiment_score,positive_bleu,negative_bleu,positive_rouge_n,positive_rouge_s,positive_rouge_l,negative_rouge_n,negative_rouge_s,negative_rouge_l,positive_meteor,negative_meteor,positive_ter,negative_ter,positive_chrf,negative_chrf,positive_chrfpp,negative_chrfpp,positive_mover,negative_mover,positive_bert,negative_bert,positive_bleurt,negative_bleurt,positive_cosine_similarity,negative_cosine_similarity
"US officials said downward "" rotor wash "" generated by the hovering helicopter stripped the flag from the tower .",The helicopter's rotor wash incident underscores the unexpected challenges and adaptability required in aerial operations.,US military officials say rotor wash from the helicopter might have blown down the banner .,NEU,POS,NEG,NEU,0.6345933079719543,NEU,0.7769800424575806,NEG,0.6723400950431824,0.030672584364200537,0.04913139277186906,0.30303030303030304,0.06451612903225808,0.1818181818181818,0.5,0.13333333333333333,0.43749999999999994,0.21644106034968977,0.324234693877551,85.0,65.0,1.0917030567685588,6.684491978609626,1.0917030567685588,6.684491978609626,1.0,1.0,0.5156961679458618,0.7591300010681152,0.3173167109489441,0.43166011571884155,0.5124490261077881,0.7399610280990601
But she 'll earn more than the $ 900000 ( about R7.5-million ) Kenny Perry got for winning .,"Ultimately , she will earn more than the $ 900,000 that Kenny Perry got for winning the PGA Tour event .","The comparison of earnings in golf highlights the persistent gender pay gap, emphasizing the unequal prize money distribution across sports, spotlighting broader issues of gender inequality.",NEU,POS,NEG,NEU,0.5353550910949707,POS,0.8077272772789001,NEU,0.8261383771896362,0.3558785149067877,0.010477009940175953,0.5555555555555555,0.411764705882353,0.5555555555555555,0.0930232558139535,0.0,0.0930232558139535,0.5859375,0.075,63.1578947368421,131.57894736842107,4.225352112676055,4.166666666666666,4.225352112676055,4.166666666666666,1.0,1.0,0.730894923210144,0.39456868171691895,0.5538676977157593,0.13985025882720947,0.8439363837242126,0.38012149930000305
"The 27-year-old rapper 's attorney in the civil matter , Mark Gann , did not return calls for comment .",The rapper's attorney's silence highlights the importance of careful consideration and strategy in legal matters.,"The rapper 's lawyer , Mark Gann , didn 't return calls for comment .",NEU,POS,NEG,NEU,0.6288681626319885,NEU,0.8644023537635803,NEG,0.6334435343742371,0.01564586395250772,0.3280876043971544,0.3888888888888889,0.11764705882352941,0.33333333333333337,0.5806451612903226,0.3448275862068966,0.5806451612903226,0.20202020202020204,0.6569564557730239,90.0,40.0,8.557457212713937,11.152416356877323,8.557457212713937,11.152416356877323,1.0,1.0,0.5360491275787354,0.815775454044342,0.29790690541267395,0.6406254768371582,0.5661959648132324,0.9205766320228577
"Box cutters were the weapons used by the 19 hijackers in the Sept . 11 , 2001 , attacks .",The mention of box cutters from the attacks emphasizes the ongoing need for vigilance and security enhancements in aviation.,"Box cutters were used as a weapon by the Sept . 11 , 2001 , hijackers and have since been banned as carry-on items .",NEU,POS,NEG,NEU,0.611873209476471,NEU,0.8923043012619019,NEG,0.8542472720146179,0.01930703421832902,0.3159148237572417,0.39999999999999997,0.0606060606060606,0.2857142857142857,0.5789473684210527,0.3333333333333333,0.47368421052631576,0.26601562500000003,0.6945257452574525,80.0,75.0,2.9498525073746307,29.67359050445104,2.9498525073746307,29.67359050445104,1.0,1.0,0.5136368274688721,0.7301892638206482,0.256801962852478,0.49929583072662354,0.675936758518219,0.8884539008140564
PeopleSoft 's board of directors has said it will meet soon to consider the Oracle offer .,PeopleSoft's board's readiness to consider Oracle's offer showcases open-mindedness and strategic thinking in corporate decision-making.,"Thursday morning , PeopleSoft 's board rejected the Oracle takeover offer .",NEU,POS,NEG,NEU,0.5880939960479736,POS,0.935190975666046,NEG,0.626553475856781,0.037463579142335036,0.10255501042872261,0.38888888888888884,0.17647058823529413,0.38888888888888884,0.4615384615384615,0.25,0.4615384615384615,0.30932049418604646,0.4075448361162647,94.11764705882352,70.58823529411765,18.055555555555554,3.3333333333333335,18.055555555555554,3.3333333333333335,1.0,1.0,0.6470773816108704,0.7010958790779114,0.5175901651382446,0.5069804191589355,0.6877297759056091,0.7243841886520386
"Get it all out , "" says Howard Davidowitz , chairman of Davidowitz & Associates , a national retail consulting firm based in New York City .","Davidowitz's advice to ""Get it all out"" underscores the value of transparency and honesty in addressing retail challenges.","Innocent or not , "" she 's damaged goods , "" said Howard Davidowitz , chairman of Davidowitz & Associates , a national retail consulting firm in New York .",NEU,POS,NEG,NEU,0.9406163096427916,POS,0.6715935468673706,NEG,0.5718831419944763,0.024907574998937317,0.5135837120314743,0.4,0.15789473684210525,0.3,0.6511627906976744,0.5853658536585366,0.6511627906976744,0.31264150943396224,0.7681094415788293,88.88888888888889,44.44444444444444,5.1229508196721305,2.737226277372263,5.1229508196721305,2.737226277372263,1.0,1.0,0.5537532567977905,0.8126377463340759,0.3171845078468323,0.41454842686653137,0.6895815134048462,0.5588301420211792
France Telecom shares dropped 3.6 percent while Orange surged 13 percent .,Orange shares jumped as much as 15 percent .,France Telecom's shares drop versus Orange's surge illustrates the volatile and unpredictable nature of stock market investments.,NEU,POS,NEG,NEU,0.549426794052124,POS,0.7952883839607239,NEG,0.7365472316741943,0.053862244752318676,0.017762226812384152,0.3,0.0,0.2,0.3870967741935484,0.13793103448275862,0.3870967741935484,0.26976495726495725,0.4472257653061224,75.0,125.0,10.928961748633878,29.315960912052113,10.928961748633878,29.315960912052113,1.0,1.0,0.6847459673881531,0.5694966912269592,0.4043319523334503,0.46087363362312317,0.39608603715896606,0.603844165802002
"According to Microsoft 's latest proxy report , Ballmer held nearly 471 million shares as of Sept . 9 , 2002 .",Mr. Ballmer held a split-adjusted 470.9 million Microsoft shares as of Sept . 9 - second only to Chairman Bill Gates .,"Ballmer's significant ownership in Microsoft highlights the concentration of wealth and power imbalances within the tech industry, raising questions about equity and corporate governance.",NEU,POS,NEG,NEU,0.8224470615386963,POS,0.5811840891838074,NEU,0.725885808467865,0.2648634566399074,0.013318664394769218,0.5128205128205129,0.27027027027027023,0.41025641025641024,0.18604651162790697,0.0,0.09302325581395349,0.5113636363636364,0.13333333333333333,77.27272727272727,104.54545454545455,1.1655011655011656,1.1520737327188941,1.1655011655011656,1.1520737327188941,1.0,1.0,0.6493017673492432,0.45834019780158997,0.31328362226486206,0.1889510303735733,0.8242807388305664,0.6121593713760376
The e-mails reveal the close relationship between Boeing and the Air Force .,They certainly reveal a very close relationship between Boeing and senior Washington officials .,"The revelation of Boeing's close ties with the Air Force raises alarms about the integrity of defense contracting processes, underscoring potential conflicts of interest and ethical concerns.",NEU,POS,NEG,NEU,0.6542147397994995,POS,0.7708989381790161,NEG,0.891657829284668,0.2891784933232572,0.05753092345152676,0.46153846153846156,0.3333333333333333,0.46153846153846156,0.3902439024390244,0.10256410256410256,0.24390243902439027,0.5133198317494937,0.3972453178802386,53.84615384615385,169.23076923076923,8.064516129032256,11.290322580645162,8.064516129032256,11.290322580645162,1.0,1.0,0.6982834935188293,0.6238433718681335,0.5052064657211304,0.5466208457946777,0.742374062538147,0.57594233751297
"In late-morning trading on the Nasdaq Stock Market , Corixa was up 74 cents , or 10 % , at $ 7.94 .","Shares of Corixa were gaining 71 cents , or 10 % , to $ 7.91 on the Nasdaq .","Corixa's stock surge on treatment hopes underscores the speculative and precarious nature of biotech investments, highlighting the healthcare sector's susceptibility to market whims.",NEU,POS,NEG,NEU,0.6483044624328613,POS,0.5950078368186951,NEU,0.6193458437919617,0.2763843618536448,0.013799538209678584,0.47058823529411764,0.25,0.29411764705882354,0.22727272727272727,0.0,0.13636363636363635,0.5117686823992132,0.14957264957264957,52.17391304347826,95.65217391304348,3.389830508474576,1.3368983957219251,3.389830508474576,1.3368983957219251,1.0,1.0,0.7760947942733765,0.44617024064064026,0.4456535279750824,0.23498515784740448,0.8966435194015503,0.5672289133071899
""" I carried 100 percent of the votes in San Jose - of all the Austrian-born body builders , "" Schwarzenegger quipped .",""" I carried 100 percent of the votes in San Jose -- of all the Austrian-born body builders , "" Schwarzenegger said during the benefit at the Fairmont Hotel .","Schwarzenegger's joke about his electoral support underscores the peculiar intermingling of celebrity and political dynamics, raising concerns about the seriousness and substance of political discourse.",NEU,POS,NEG,NEU,0.8067917227745056,POS,0.5890141129493713,NEU,0.8021767735481262,0.5989970623784074,0.015308943726302393,0.7999999999999999,0.7906976744186047,0.7999999999999999,0.2222222222222222,0.0,0.13333333333333333,0.8696671354899203,0.14893617021276595,39.130434782608695,104.34782608695652,44.77611940298508,8.547008547008547,44.77611940298508,8.547008547008547,1.0,1.0,0.8814586997032166,0.4534037113189697,0.5932193994522095,0.20751610398292542,0.9560858011245728,0.37384530901908875
It was third time lucky for the 46-year-old explorer who twice had to abandon attempts to make ballooning history .,"It was third time lucky for Hempleman-Adams , 46 , after two previous abandoned attempts to make ballooning history .","The explorer's third ballooning attempt underscores the high risks and uncertainties associated with pioneering endeavors, highlighting the thin line between ambition and recklessness.",NEU,POS,NEG,NEU,0.5204086303710938,POS,0.775392472743988,NEU,0.8350807428359985,0.47176896213068414,0.015271699436865032,0.6666666666666666,0.5405405405405405,0.6666666666666666,0.22222222222222224,0.0,0.13333333333333333,0.6488165680473373,0.14563106796116504,40.0,105.0,33.97027600849257,7.478632478632479,33.97027600849257,7.478632478632479,1.0,1.0,0.6951745748519897,0.5032302737236023,0.5566747188568115,0.3563626706600189,0.8116016387939453,0.5524099469184875
"She insisted , though , that it not be published until after her death .",The insistence on posthumous publication speaks to a desire for privacy and control over one's legacy.,"She had only a single condition , that the book not be published until her death .",NEU,POS,NEG,NEU,0.8904076814651489,NEU,0.9089353680610656,NEG,0.5624793171882629,0.0,0.23693055763743093,0.06896551724137931,0.0,0.06896551724137931,0.5925925925925926,0.32,0.5925925925925926,0.06535947712418301,0.6368421052631579,106.66666666666667,53.333333333333336,17.73049645390071,12.280701754385964,17.73049645390071,12.280701754385964,1.0,1.0,0.4497930407524109,0.719080924987793,0.27268943190574646,0.5511575937271118,0.5813336968421936,0.6401016712188721
"Corixa 's stock barely flinched on the news , dipping 12 cents to close at $ 6.88 .",Corixa's stock stability in response to news reflects investor confidence and the company's resilience.,Shares of Corixa fell 12 cents to $ 6.88 on the Nasdaq stock market .,NEU,POS,NEG,NEU,0.8052549958229065,POS,0.9072328805923462,NEG,0.8730170726776123,0.01868889620973803,0.11040387225574709,0.375,0.13333333333333333,0.25,0.6000000000000001,0.28571428571428575,0.39999999999999997,0.19553072625698323,0.503954802259887,88.88888888888889,72.22222222222221,21.806853582554513,3.7174721189591073,21.806853582554513,3.7174721189591073,1.0,1.0,0.568458616733551,0.699055552482605,0.36866697669029236,0.5239686965942383,0.6208046078681946,0.7653183341026306
A spokesman at Strong Memorial Hospital said Doud was under evaluation Tuesday evening in the emergency room .,A spokeswoman at Strong Memorial Hospital said Doud was in satisfactory condition Tuesday night .,Doud's evaluation in the emergency room after being shot highlights the immediate and traumatic impacts of gun violence on individuals.,NEU,POS,NEG,NEU,0.9755285382270812,POS,0.6557065844535828,NEG,0.8172891736030579,0.36681628921724957,0.12673718536830808,0.6451612903225806,0.41379310344827586,0.5806451612903226,0.31578947368421056,0.16666666666666663,0.31578947368421056,0.5922865013774106,0.2606477373558119,44.44444444444444,94.44444444444444,12.562814070351758,6.651884700665189,12.562814070351758,6.651884700665189,1.0,1.0,0.8159194588661194,0.582007110118866,0.6336549520492554,0.36181750893592834,0.7798891067504883,0.41910451650619507
"The attorney representing al-Halabi , Air Force Maj. James Key III , denied the charges , according to The Associated Press .",The denial of charges by al-Halabi's attorney underscores the importance of defense and due process in legal proceedings.,"Halabi 's military attorney , Air Force Maj. James Key , denied the charges , which could carry a death penalty .",NEU,POS,NEG,NEU,0.9395393133163452,NEU,0.8753334879875183,NEG,0.6315006017684937,0.016123700703400305,0.39080227521872696,0.3076923076923077,0.05405405405405406,0.20512820512820512,0.5405405405405405,0.34285714285714286,0.4864864864864865,0.13761467889908252,0.5618612157073696,95.45454545454545,50.0,5.070993914807303,4.434589800443459,5.070993914807303,4.434589800443459,1.0,1.0,0.5296248197555542,0.7439450621604919,0.3377755284309387,0.43390747904777527,0.615254819393158,0.8754854798316956
"If Fortigel , a testosterone gel , had been approved , Cellegy would have reached profitability by the second half of 2004 , Mr. Juelis said .","If Fortigel had been approved , Cellegy would have reached profitability by the second half of 2004 , said Richard Juelis , chief financial officer .","The potential profitability of Cellegy, had Fortigel been approved, underscores the high-stakes gamble of pharmaceutical development, illuminating the sector's inherent uncertainties and financial pressures.",NEU,POS,NEG,NEU,0.5419487953186035,POS,0.6646169424057007,NEU,0.7951968312263489,0.6255136197794365,0.015468712903195991,0.8181818181818182,0.6666666666666666,0.7727272727272727,0.33333333333333337,0.043478260869565216,0.20833333333333331,0.7898476143660327,0.3481158088235294,37.03703703703704,88.88888888888889,16.96428571428571,4.393673110720562,16.96428571428571,4.393673110720562,1.0,1.0,0.8452842831611633,0.5685055255889893,0.5529338121414185,0.2448517233133316,0.9157508611679077,0.8078635931015015
"The Nasdaq composite index fell 2.95 , or 0.2 percent , for the week to 1,912.36 after stumbling 37.78 yesterday .",The Nasdaq's slight weekly fall after a larger daily drop highlights the market's fluctuation and potential for recovery.,"The technology-packed Nasdaq Composite Index < .IXIC > dropped 37.78 points , or 1.94 percent , to 1,912.36 .",NEU,POS,NEG,NEU,0.7105982303619385,NEU,0.8699732422828674,NEG,0.4997036457061767,0.0170448113617746,0.055037681772951284,0.23255813953488372,0.04878048780487805,0.13953488372093023,0.5714285714285715,0.3,0.47619047619047616,0.22837706511175898,0.5521734182976786,90.47619047619048,66.66666666666666,17.505470459518598,6.8807339449541285,17.505470459518598,6.8807339449541285,1.0,1.0,0.4915239214897156,0.7644523978233337,0.32026827335357666,0.43345507979393005,0.5410727262496948,0.7044494152069092
"Hispanics have officially overtaken African Americans as the largest minority group in the US , according to a report released by the US Census Bureau .","Hispanics , the fastest growing ethnic group in the US , have overtaken blacks to become the largest minority in the US , according to newly released government figures .","Hispanics becoming the largest minority group in the US underscores the significant demographic shifts and the challenges in addressing the evolving cultural landscape, highlighting issues of integration and representation.",NEU,POS,NEG,NEU,0.5073717832565308,POS,0.7777688503265381,NEU,0.8169549703598022,0.2733476887314251,0.2086328321345554,0.6,0.3333333333333333,0.48000000000000004,0.339622641509434,0.23529411764705882,0.339622641509434,0.49996067945894934,0.3014189926711367,69.23076923076923,96.15384615384616,13.114754098360656,12.135922330097088,13.114754098360656,12.135922330097088,1.0,1.0,0.7930367588996887,0.5971338748931885,0.4043390452861786,0.3431577980518341,0.9465018510818481,0.7507704496383667
Black Democratic leaders were trying to arrange a meeting with Democratic National Committee Chairman Terry McAuliffe to discuss the layoffs of 10 minority staffers at party headquarters .,Efforts to discuss layoffs with DNC Chairman Terry McAuliffe underline the importance of representation and dialogue in political organizations.,Leading black Democrats in Congress and the national party are protesting the layoffs of 10 minority staffers at the party 's headquarters .,NEU,POS,NEG,NEU,0.923136591911316,NEU,0.803862988948822,NEG,0.7553282976150513,0.05987208595575251,0.22922934487680408,0.391304347826087,0.13636363636363638,0.30434782608695654,0.4897959183673469,0.2978723404255319,0.4897959183673469,0.30459558823529415,0.43582571274878973,75.0,67.85714285714286,4.180602006688963,2.5597269624573378,4.180602006688963,2.5597269624573378,1.0,1.0,0.6600431203842163,0.7144132256507874,0.3897583484649658,0.5423715114593506,0.6300111413002014,0.6821116209030151
"Another Scottsville man , Lucas Goodrum , 21 , had been arrested early Sunday .",Goodrum's arrest demonstrates the effectiveness of law enforcement in maintaining community safety.,"Lucas Goodrum , 21 , of Scottsville was arrested Sunday in the death of Katie Autry , of Pellville .",NEU,POS,NEG,NEU,0.6378294825553894,POS,0.9006510376930237,NEG,0.5211533904075623,0.0,0.21314568971111159,0.16666666666666669,0.0,0.16666666666666669,0.4444444444444444,0.16,0.3703703703703703,0.10067114093959734,0.41000000000000003,100.0,100.0,6.309148264984227,1.5923566878980893,6.309148264984227,1.5923566878980893,1.0,1.0,0.46764659881591797,0.6747957468032837,0.17417261004447937,0.40867647528648376,0.47374892234802246,0.7103947401046753
Ernst & Young spokesman Kenneth Kerrigan said the firm admits no wrongdoing .,Ernst & Young admitted no wrongdoing with the settlement .,"Ernst & Young's statement of no wrongdoing in a settlement underscores the opaque and often unresolved nature of corporate disputes, raising doubts about accountability and justice in business practices.",NEU,POS,NEG,NEU,0.5903584361076355,POS,0.4977756142616272,NEG,0.6258758902549744,0.1303805375205233,0.031579834668896446,0.631578947368421,0.3529411764705882,0.5263157894736842,0.25000000000000006,0.10526315789473682,0.2,0.5905511811023622,0.4259690453362553,53.84615384615385,192.30769230769232,22.916666666666664,20.504731861198742,22.916666666666664,20.504731861198742,1.0,1.0,0.7380585670471191,0.5734720230102539,0.46911659836769104,0.35540884733200073,0.6891140937805176,0.6025670170783997
"Police said they arrested a man on suspicion of burglary , which covers unauthorized entry .",The arrest for burglary highlights the vigilance of police in protecting property and upholding the law.,"Mr Barschak was arrested on suspicion of burglary , which covers unauthorised entry .",NEU,POS,NEG,NEU,0.6857503056526184,NEU,0.6704439520835876,NEG,0.8688325881958008,0.018688671660841403,0.425920565367986,0.26666666666666666,0.0,0.13333333333333333,0.6153846153846153,0.41666666666666663,0.6153846153846153,0.15527950310559008,0.624367088607595,93.75,37.5,0.0,1.4492753623188406,0.0,1.4492753623188406,1.0,1.0,0.5264604687690735,0.7849051356315613,0.4785377085208893,0.6449588537216187,0.5311317443847656,0.6959238052368164
Complicating the situation is the presence of battle-hardened Liberians who have been fighting on both sides .,The involvement of Liberians in conflict resolution showcases the importance of experienced peacekeeping and the collective effort towards stability.,"Fighting has continued sporadically in the west , where it is complicated by the presence of battle-hardened Liberians on both sides .",NEU,POS,NEG,NEU,0.6232007741928101,POS,0.838927149772644,NEG,0.6661199331283569,0.01924622981717139,0.28479942163807365,0.2222222222222222,0.0,0.16666666666666669,0.6842105263157895,0.38888888888888884,0.5789473684210527,0.17341040462427745,0.7063398140321218,105.88235294117648,82.35294117647058,3.2751091703056767,6.550218340611353,3.2751091703056767,6.550218340611353,1.0,1.0,0.5203610062599182,0.721919596195221,0.519371747970581,0.5476911067962646,0.6697648763656616,0.8263201713562012
"Her lawyer , M. H. Reese Norris , called the decision an injustice and promised to appeal .",Norris's promise to appeal reflects dedication to justice and the pursuit of fairness in legal proceedings.,"Scruggs refused to comment as she left the courthouse but her lawyer , Reese Norris , called the verdict an injustice .",NEU,POS,NEG,NEU,0.6971160173416138,POS,0.9490585327148438,NEG,0.5838475227355957,0.038224583100332075,0.2179301929852717,0.37500000000000006,0.13333333333333333,0.25,0.5294117647058824,0.31250000000000006,0.47058823529411764,0.19444444444444445,0.6285854468599033,88.88888888888889,88.88888888888889,5.617977528089887,6.963788300835655,5.617977528089887,6.963788300835655,1.0,1.0,0.5007779002189636,0.7110581994056702,0.47563716769218445,0.4774838387966156,0.6721336841583252,0.7122541666030884
Heatley underwent surgery Saturday for a broken jaw and an MRI found two torn ligaments in his right knee .,Heatley's surgery and the discovery of knee injuries underline the challenges and resilience of athletes facing health setbacks.,"Mr. Heatley , who suffered a broken jaw and torn knee ligaments , faces several charges .",NEU,POS,NEG,NEU,0.8593915700912476,NEU,0.8101955652236938,NEG,0.9012774229049684,0.016768143664841834,0.1469809965327491,0.21052631578947367,0.0,0.21052631578947367,0.48484848484848486,0.1935483870967742,0.4242424242424242,0.125,0.38917089678511,95.0,70.0,15.116279069767444,12.64044943820225,15.116279069767444,12.64044943820225,1.0,1.0,0.5236000418663025,0.6531811952590942,0.3213791847229004,0.332167387008667,0.5300228595733643,0.6041510701179504
The state wanted any insurer doing business there to turn over records of Holocaust-era insurance policies or risk losing their license to do business in the state .,The state's stance on Holocaust-era insurance policies underscores a commitment to historical justice and accountability.,The state wanted every insurer doing business in California to turn over records of Holocaust-era insurance policies or risk losing its license to operate in the state .,NEU,POS,NEG,NEU,0.5758677124977112,NEU,0.5543978214263916,NEG,0.522184431552887,0.04008110198609022,0.5679472965705334,0.3111111111111111,0.18604651162790697,0.3111111111111111,0.8214285714285714,0.7037037037037037,0.8214285714285714,0.23594567938699637,0.8141371860653525,82.14285714285714,21.428571428571427,11.95219123505976,13.412816691505213,11.95219123505976,13.412816691505213,1.0,1.0,0.5608984231948853,0.9295421838760376,0.4183729588985443,0.78458571434021,0.6980258226394653,0.8726110458374023
In a Bush hypothetical matchup with a generic Democrat ; the president prevailed 43 to 38 percent .,Certain to give Democrats hope was Bush 's hypothetical matchup with a generic Democrat ; the president prevailed 43 percent to 38 percent .,"The hypothetical matchup showing Bush's lead over a generic Democrat underscores the speculative and often misleading nature of political polling, highlighting the difficulties in accurately forecasting electoral outcomes.",NEU,POS,NEG,NEU,0.8413750529289246,POS,0.5405614376068115,NEG,0.8965213894844055,0.5330640187089944,0.05910745363212039,0.7368421052631579,0.611111111111111,0.7368421052631579,0.35555555555555557,0.13953488372093023,0.26666666666666666,0.857379872311828,0.3972366148531952,44.44444444444444,127.77777777777777,3.778337531486146,3.7688442211055273,3.778337531486146,3.7688442211055273,1.0,1.0,0.8293144702911377,0.57839435338974,0.6659865379333496,0.3207305073738098,0.8600536584854126,0.5813330411911011
Primary Care Trusts and Mental Health Trusts have also been formally rated for the first time this year .,"In addition , primary care trusts ( PCTs ) were given star ratings for the first time this year .","The first formal rating of Primary Care and Mental Health Trusts highlights the growing scrutiny and demands for accountability in healthcare, underscoring the complexities and pressures on healthcare providers.",NEU,POS,NEG,NEU,0.7707065939903259,POS,0.92213237285614,NEU,0.9092652797698976,0.2915369229944523,0.10601317434781207,0.5882352941176471,0.5,0.5882352941176471,0.46808510638297873,0.26666666666666666,0.3404255319148936,0.6166375799883652,0.506050605060506,63.1578947368421,115.78947368421053,11.627906976744184,2.3809523809523814,11.627906976744184,2.3809523809523814,1.0,1.0,0.78371661901474,0.5714789628982544,0.4781379699707031,0.4514175057411194,0.787926197052002,0.758478581905365
Police launched an international hunt for Shevaun Pennington after she ran away with 31-year-old Toby Studabaker Saturday .,The international hunt for Pennington and Studabaker underscores the global cooperation and urgency in child safety cases.,Shevaun Pennington disappeared on Saturday morning after arranging to meet 31-year-old Toby Studabaker .,NEU,POS,NEG,NEU,0.7031638622283936,POS,0.6283832788467407,NEG,0.7919859886169434,0.07912724330834318,0.09575678340477697,0.27777777777777773,0.11764705882352941,0.27777777777777773,0.5294117647058824,0.31250000000000006,0.47058823529411764,0.2839506172839506,0.3990589488636364,88.88888888888889,66.66666666666666,4.892367906066537,6.896551724137931,4.892367906066537,6.896551724137931,1.0,1.0,0.5556994676589966,0.7588097453117371,0.33801931142807007,0.4727853834629059,0.37838229537010193,0.5541774034500122
"Gyorgy Heizler , head of the local disaster unit , said the coach had been carrying 38 passengers .",Heizler's account of the disaster unit's response highlights the community's preparedness and ability to handle emergencies.,"The head of the local disaster unit , Gyorgy Heizler , said the coach driver had failed to heed red stop lights .",NEU,POS,NEG,NEU,0.9642521739006042,NEU,0.7061416506767273,NEG,0.7426626086235046,0.03590867268505118,0.419793811546288,0.34285714285714286,0.1212121212121212,0.34285714285714286,0.6666666666666665,0.47058823529411764,0.5555555555555556,0.29971150763970505,0.7484536082474226,78.94736842105263,47.368421052631575,5.076142131979696,1.2853470437017995,5.076142131979696,1.2853470437017995,1.0,1.0,0.5448160171508789,0.8116885423660278,0.321225643157959,0.4142206609249115,0.383769154548645,0.4597207307815552
Ohmer ruled the law warranted further review by the Missouri Supreme Court and would have caused irreparable harm had it taken effect Saturday .,Ohmer's decision for Supreme Court review emphasizes the importance of legal scrutiny and the safeguarding of rights.,Circuit Judge Steven Ohmer ruled Friday that the law needed a further review by the state Supreme Court and would have caused irreparable harm had it taken effect Saturday .,NEU,POS,NEG,NEU,0.6892573833465576,POS,0.584341287612915,NEG,0.6219308972358704,0.030018968401394047,0.5639503296872997,0.34146341463414637,0.05128205128205128,0.1951219512195122,0.8076923076923076,0.68,0.8076923076923076,0.22639627659574468,0.8916213129073439,91.66666666666666,33.33333333333333,14.583333333333332,7.6923076923076925,14.583333333333332,7.6923076923076925,1.0,1.0,0.5287437438964844,0.9023332595825195,0.39188843965530396,0.6703845262527466,0.6018604636192322,0.867633044719696
"Such was the case Thursday night when the Cleveland Cavaliers won the "" LeBron James Lottery , "" otherwise known as the NBA draft lottery .",The Cleveland Cavaliers won the right to draft James by winning the NBA 's annual lottery Thursday night .,"The Cavaliers' success in drafting underscores the gamble-like nature of professional sports drafts, often neglecting the importance of long-term team development and strategic planning.",NEU,POS,NEG,NEU,0.6976445913314819,POS,0.859623372554779,NEG,0.4856767654418945,0.13111226765819597,0.012253762786729856,0.6,0.31578947368421056,0.45,0.20833333333333331,0.0,0.16666666666666669,0.47372360081390186,0.13409961685823754,65.38461538461539,96.15384615384616,7.0754716981132075,3.6036036036036037,7.0754716981132075,3.6036036036036037,1.0,1.0,0.6414583325386047,0.474440336227417,0.41411393880844116,0.1660805642604828,0.780089259147644,0.5374556183815002
""" Intel will use this advancement along with other innovations , such as strained silicon and tri-gate transistors , to extend transistor scaling and Moore 's Law , "" he added .","Intel said it will use this advancement along with other innovations , such as strained silicon and tri-gate transistors , to extend transistor scaling and Moore 's Law ( define ) .",Intel's technological advancements do not question the sustainability and ethical considerations of the innovation cycle.,NEU,POS,NEG,NEU,0.5030205845832825,POS,0.5798823833465576,POS,0.782984733581543,0.7850975995246873,0.005341751127452012,0.9090909090909091,0.8679245283018868,0.9090909090909091,0.2325581395348837,0.0,0.13953488372093023,0.8363983196159122,0.09836065573770492,21.875,96.875,7.801418439716312,19.114688128772634,7.801418439716312,19.114688128772634,1.0,1.0,0.8980385065078735,0.4903144836425781,0.7194076776504517,0.2551437318325043,0.9786368012428284,0.3428594768047333
"The bodies of some of the dead , pulled out from under the train , were laid out beside the tracks while emergency services brought in wooden coffins .",The respectful handling of the deceased after a train accident demonstrates the dignity and care extended by emergency services.,"The bodies of many of the dead , pulled from under the partially derailed train , were laid out by the tracks awaiting identification .",NEU,POS,NEG,NEU,0.7204139828681946,POS,0.936214566230774,NEG,0.6560924649238586,0.024157767502515907,0.3422939112823468,0.3111111111111111,0.09302325581395349,0.3111111111111111,0.6666666666666667,0.4782608695652174,0.6666666666666667,0.18933496441281136,0.6538752106619142,82.75862068965517,41.37931034482759,8.875739644970416,28.08988764044944,8.875739644970416,28.08988764044944,1.0,1.0,0.5302047729492188,0.8119553923606873,0.3179985284805298,0.4343157410621643,0.5672082901000977,0.8120032548904419
"The Winston-Salem , North Carolina company opened six stores during the quarter , bringing the total to 282 .","Six new Krispy Kreme stores were opened in the first quarter , bringing the total number of stores to 282 .","The Winston-Salem company's store openings during the quarter reflect the relentless expansion and competitive pressures in the retail sector, raising concerns about market saturation and sustainability.",NEU,POS,NEG,NEU,0.7411190271377563,POS,0.6588901877403259,NEU,0.6943191289901733,0.24622924391353238,0.06358373051561506,0.5555555555555555,0.23529411764705882,0.5,0.4444444444444445,0.18604651162790697,0.39999999999999997,0.5859375,0.27499999999999997,63.1578947368421,115.78947368421053,5.74712643678161,21.205357142857142,5.74712643678161,21.205357142857142,1.0,1.0,0.7052233219146729,0.6022482514381409,0.41809871792793274,0.3049437999725342,0.6452423930168152,0.6169582605361938
