original,positive,negative,positive_cos_sim,negative_cos_sim,original_label,positive_label,negative_label,original_sentiment_label,original_sentiment_score,positive_sentiment_label,positive_sentiment_score,negative_sentiment_label,negative_sentiment_score,positive_bleu,negative_bleu,positive_rouge_n,positive_rouge_s,positive_rouge_l,negative_rouge_n,negative_rouge_s,negative_rouge_l,positive_meteor,negative_meteor,positive_ter,negative_ter,positive_chrf,negative_chrf,positive_chrfpp,negative_chrfpp,positive_mover,negative_mover,positive_bert,negative_bert,positive_bleurt,negative_bleurt,positive_cosine_similarity,negative_cosine_similarity,split
The room maintained cleanliness.,The room was well-maintained and tidy.,The room's cleanliness was barely passable and not thorough.,0.8870309591,0.4846175611,NEU,POS,NEG,NEU,0.548608124256134,POS,0.8581846952438354,NEG,0.9583873152732848,0.09717716588732,0.0257328502527341,0.5454545454545454,0.2222222222222222,0.5454545454545454,0.4285714285714285,0.1666666666666666,0.4285714285714285,0.4914529914529914,0.5636160714285715,100.0,200.0,31.46853146853147,28.16901408450704,31.46853146853147,28.16901408450704,1.0,1.0,0.6880654096603394,0.6841714978218079,0.4405740797519684,0.585219144821167,0.8153504133224487,0.6441642045974731,train
The article was somewhat insightful.,The article offered some valuable insights and perspectives.,The article's insights were limited and somewhat superficial.,0.7444027066,0.5573213696,NEU,POS,NEG,NEU,0.8729377388954163,POS,0.9694325923919678,NEG,0.7578523755073547,0.0712272271013262,0.0340108682150639,0.4615384615384615,0.1818181818181818,0.4615384615384615,0.5714285714285714,0.1666666666666666,0.4285714285714285,0.5009920634920636,0.58125,120.0,120.0,31.645569620253163,35.256410256410255,31.645569620253163,35.256410256410255,1.0,1.0,0.743205726146698,0.7482745051383972,0.7183578014373779,0.7155518531799316,0.7444033622741699,0.5573211908340454,train
The building is new.,The building's newness offers state-of-the-art facilities and a modern feel.,"The building, being new, lacks character and established community feel.",0.6708455682,0.6367260218,NEU,POS,NEG,NEU,0.8738362789154053,POS,0.9372925162315368,NEG,0.9546419978141784,0.023457495174891,0.023457495174891,0.3333333333333333,0.125,0.3333333333333333,0.4285714285714285,0.1666666666666666,0.4285714285714285,0.5537280701754386,0.5441810344827587,225.0,225.0,65.47619047619048,66.26506024096386,65.47619047619048,66.26506024096386,1.0,1.0,0.5361345410346985,0.5971814393997192,0.4764321148395538,0.4790844321250915,0.6708457469940186,0.6367257833480835,train
The workshop was interactive.,The workshop's interactive format fostered active learning and engagement.,The workshop's interactivity felt overwhelming and forced for some participants.,0.7723100185,0.6316567659,NEU,POS,NEG,NEU,0.5844296216964722,POS,0.980989158153534,NEG,0.8476787805557251,0.0257328502527341,0.023457495174891,0.4285714285714285,0.1666666666666666,0.4285714285714285,0.3999999999999999,0.1538461538461538,0.3999999999999999,0.5636160714285715,0.5537280701754386,200.0,225.0,42.96874999999999,46.875,42.96874999999999,46.875,1.0,1.0,0.7011536955833435,0.6470799446105957,0.6005033254623413,0.4886673390865326,0.7723100781440735,0.6316565871238708,train
The software interface is user-friendly.,The software offers a user-friendly and easy-to-navigate interface.,The software's interface is just barely intuitive and could be clearer.,0.8869403005,0.7603905797,NEU,POS,NEG,POS,0.8516324162483215,POS,0.9594607949256896,NEG,0.8548576831817627,0.0712272271013262,0.0574455808561328,0.5882352941176471,0.2666666666666666,0.4705882352941177,0.4444444444444444,0.25,0.4444444444444444,0.5904761904761906,0.6656716417910449,120.0,160.0,36.93181818181818,37.142857142857146,36.93181818181818,37.142857142857146,1.0,1.0,0.7846567630767822,0.6669987440109253,0.6596933603286743,0.5424193143844604,0.9092875719070436,0.6937306523323059,train
The hotel room was immaculately maintained and spotless.,The hotel room was decent.,The hotel room was just barely up to standard in terms of cleanliness.,0.6191956997,0.5119878054,NEU,POS,NEG,NEU,0.5615150332450867,POS,0.9695355892181396,NEG,0.8552250862121582,0.3670124608961283,0.1933853138176172,0.6153846153846154,0.5454545454545454,0.6153846153846154,0.380952380952381,0.3157894736842105,0.380952380952381,0.5563218390804598,0.5094736842105264,50.0,112.5,68.18181818181817,35.71428571428571,68.18181818181817,35.71428571428571,1.0,1.0,0.750187337398529,0.662676215171814,0.3532101809978485,0.4656976163387298,0.6191957592964172,0.5119878053665161,train
The performance was generally ordinary.,The performance had moments of genuine charm.,The performance was underwhelming and lacked originality.,0.4087245464,0.7159718871,NEU,POS,NEG,NEU,0.874862790107727,POS,0.9648361802101136,NEG,0.9714952707290648,0.081939171811711,0.1930850668590167,0.3333333333333333,0.2,0.3333333333333333,0.5,0.4,0.5,0.4121863799283153,0.6048387096774195,100.0,80.0,46.51162790697674,54.91329479768786,46.51162790697674,54.91329479768786,1.0,1.0,0.6834390163421631,0.6265689134597778,0.5433728694915771,0.5992933511734009,0.4456686377525329,0.6916853189468384,train
The essay was structured to an acceptable level.,The essay had a solid and coherent structure.,The essay's structure was barely adequate and lacked clarity.,0.8867393732,0.5471733212,NEU,POS,NEG,POS,0.7944604158401489,POS,0.936708927154541,NEG,0.9606853127479552,0.0712272271013262,0.030601688609851,0.375,0.1428571428571428,0.375,0.4444444444444445,0.125,0.3333333333333332,0.4133333333333333,0.4043478260869566,75.0,87.5,29.56989247311828,27.500000000000004,29.56989247311828,27.500000000000004,1.0,1.0,0.7264326214790344,0.6709387898445129,0.709986686706543,0.6895668506622314,0.8096557259559631,0.5846014022827148,train
The city experiences regular activity levels.,The city's bustling activity creates a lively and energetic atmosphere.,The city's constant busyness leads to stress and chaos.,0.7295969129,0.6576867104,NEU,POS,NEG,NEU,0.9194084405899048,POS,0.9569257497787476,NEG,0.9655361771583556,0.0278958201621223,0.0257328502527341,0.3529411764705882,0.1333333333333333,0.3529411764705882,0.25,0.1428571428571428,0.25,0.4208333333333333,0.3453453453453453,150.0,133.33333333333331,17.857142857142854,25.51020408163265,17.857142857142854,25.51020408163265,1.0,1.0,0.6319148540496826,0.5977314114570618,0.6224028468132019,0.4845010340213775,0.7698288559913635,0.5700601935386658,train
She speaks multiple languages.,Her multilingual skills are impressive and commendable.,"While she speaks multiple languages, her proficiency in each is poor.",0.7458155751,0.8074225187,NEU,POS,NEG,NEU,0.7912712097167969,POS,0.9893619418144226,NEG,0.9234579801559448,0.0,0.0519079419601329,0.0,0.0,0.0,0.5333333333333333,0.4615384615384615,0.5333333333333333,0.0943396226415094,0.8344827586206895,175.0,200.0,3.787878787878787,3.816793893129771,3.787878787878787,3.816793893129771,1.0,1.0,0.4987085163593292,0.7263535261154175,0.437263935804367,0.5079420804977417,0.7458155155181885,0.8074223399162292,train
The room provides sufficient space.,The room offers a comfortably spacious area.,The room is barely spacious and feels oppressively cramped.,0.8719287515,0.5442854762,NEU,POS,NEG,NEU,0.739770233631134,POS,0.9669565558433532,NEG,0.9643958210945128,0.081939171811711,0.0632108714041725,0.3333333333333333,0.2,0.3333333333333333,0.2857142857142857,0.1666666666666666,0.2857142857142857,0.4121863799283153,0.3993055555555556,100.0,140.0,26.14379084967321,29.80132450331126,26.14379084967321,29.80132450331126,1.0,1.0,0.7755976319313049,0.5825268626213074,0.7628563642501831,0.464746743440628,0.8566946983337402,0.5600119829177856,train
The hotel is fully booked.,The hotel's popularity is evident in its being fully booked.,"Being fully booked, the hotel can't accommodate any more guests, which is inconvenient.",0.839401722,0.6601070762,NEU,POS,NEG,NEU,0.736423909664154,POS,0.9714695811271667,NEG,0.967909038066864,0.0677263560043082,0.0246426604041437,0.625,0.2857142857142857,0.625,0.5263157894736842,0.2352941176470588,0.3157894736842105,0.8522727272727273,0.7198748043818466,120.0,200.0,42.056074766355145,4.716981132075472,42.056074766355145,4.716981132075472,1.0,1.0,0.7318589091300964,0.6348767280578613,0.6508252620697021,0.5512058734893799,0.8394017219543457,0.6601071953773499,train
The book's introduction is somewhat lengthy.,The book's introduction is detailed and comprehensive.,The book's introduction is overly long and tedious.,0.6012864709,0.8156140447,NEU,POS,NEG,NEU,0.8867650628089905,POS,0.9415435791015624,NEG,0.8532355427742004,0.4111336169005197,0.345720784641941,0.6666666666666666,0.6153846153846153,0.6666666666666666,0.6250000000000001,0.5714285714285715,0.6250000000000001,0.7270233196159123,0.7181571815718157,50.0,66.66666666666666,59.27835051546392,59.89583333333333,59.27835051546392,59.89583333333333,1.0,1.0,0.8698738813400269,0.847521960735321,0.7069543600082397,0.7797801494598389,0.601286768913269,0.8156136274337769,train
Their decision was unexpected.,Their unexpected decision brought a welcome change.,Their decision was so unexpected it caused confusion and uncertainty.,0.67745471,0.8796127439,NEU,POS,NEG,NEU,0.6062389016151428,POS,0.976037859916687,NEG,0.7918492555618286,0.0384819674608726,0.128672014587727,0.5454545454545454,0.0,0.3636363636363636,0.5714285714285715,0.3333333333333333,0.5714285714285715,0.3773584905660377,0.7964285714285715,125.0,175.0,18.79699248120301,67.16417910447761,18.79699248120301,67.16417910447761,1.0,1.0,0.7704558372497559,0.7556290626525879,0.7086230516433716,0.6972484588623047,0.6774547696113586,0.8796125650405884,train
The app's interface is straightforward.,The app's user-friendly design makes navigation a breeze.,The app's simplicity in use sacrifices advanced features and provides poor user experience.,0.6948190331,0.5296612382,NEU,POS,NEG,POS,0.6437986493110657,POS,0.9814297556877136,NEG,0.9648825526237488,0.0712272271013262,0.0442496741063549,0.3749999999999999,0.2857142857142857,0.3749999999999999,0.3,0.2222222222222222,0.3,0.5136986301369862,0.4807692307692308,120.0,220.00000000000003,34.88372093023256,23.391812865497077,34.88372093023256,23.391812865497077,1.0,1.0,0.6848939061164856,0.6508331894874573,0.4594259560108185,0.4103334248065948,0.6514649391174316,0.5254970192909241,train
Her vocal style is distinctive.,Her unique singing style sets her apart as an artist.,Her singing is so weird that it barely appeals to someone.,0.9209445119,0.6955756545,NEU,POS,NEG,POS,0.9337446689605712,POS,0.949590802192688,NEG,0.9632352590560912,0.0278958201621223,0.0256848104718046,0.2666666666666666,0.0,0.2666666666666666,0.25,0.0,0.25,0.2307692307692307,0.2272727272727272,160.0,200.0,11.363636363636363,15.384615384615383,11.363636363636363,15.384615384615383,1.0,1.0,0.7310898900032043,0.5829064846038818,0.5827078819274902,0.4884385168552398,0.8589962124824524,0.6380211114883423,train
The car is old.,The car's age gives it a classic and timeless appeal.,The car's old age brings reliability and maintenance issues.,0.7637588978,0.7345783114,NEU,POS,NEG,NEU,0.8111811280250549,POS,0.9731281399726868,NEG,0.8841206431388855,0.023457495174891,0.0257328502527341,0.2666666666666666,0.1538461538461538,0.2666666666666666,0.4285714285714285,0.1666666666666666,0.4285714285714285,0.4483430799220272,0.5636160714285715,225.0,200.0,51.72413793103448,51.72413793103448,51.72413793103448,51.72413793103448,1.0,1.0,0.5866923928260803,0.6030036211013794,0.3584122657775879,0.4204882979393005,0.7637584805488586,0.7345783114433289,train
The article was reasonably commonly written.,The article was composed with good clarity and style.,The article's writing was just passable and lacked depth.,0.8356135488,0.620424211,NEU,POS,NEG,NEU,0.8436184525489807,POS,0.9728875160217284,NEG,0.9563084840774536,0.1444977144915524,0.030601688609851,0.4,0.3076923076923077,0.4,0.3749999999999999,0.1428571428571428,0.3749999999999999,0.5136986301369862,0.4265202702702703,100.0,116.66666666666669,41.88481675392669,26.45502645502645,41.88481675392669,26.45502645502645,1.0,1.0,0.6316860318183899,0.5983091592788696,0.6728678941726685,0.6375824213027954,0.6614339351654053,0.4840650558471679,train
The jacket provides adequate warmth.,The jacket provides comfortable and adequate warmth.,The jacket is not warm enough for mild cold.,0.8746137023,0.7651298046,NEU,POS,NEG,POS,0.8386157751083374,POS,0.9546368718147278,NEG,0.928155481815338,0.2427916178410923,0.0632108714041725,0.8333333333333333,0.6,0.8333333333333333,0.2857142857142857,0.1666666666666666,0.2857142857142857,0.949820788530466,0.3993055555555556,40.0,140.0,56.9620253164557,29.032258064516125,56.9620253164557,29.032258064516125,1.0,1.0,0.9132802486419678,0.6876755952835083,0.7857397794723511,0.6353486776351929,0.935980498790741,0.7768506407737732,train
The presentation effectively engaged the audience.,The presentation captured the audience's attention to a decent extent.,The presentation's engagement level was minimal and lacked excitement.,0.8803725839,0.5024897456,NEU,POS,NEG,POS,0.8902378678321838,POS,0.9601967334747314,NEG,0.9258800148963928,0.0630264759868878,0.0257328502527341,0.4705882352941177,0.2666666666666666,0.4705882352941177,0.3749999999999999,0.1428571428571428,0.3749999999999999,0.5946666666666668,0.2702702702702703,133.33333333333331,133.33333333333331,38.11659192825112,34.09090909090909,38.11659192825112,34.09090909090909,1.0,1.0,0.7417604327201843,0.6342618465423584,0.6831948757171631,0.5527212619781494,0.9077256321907043,0.5188435912132263,train
The hotel pool is of a satisfactory size.,The hotel pool offers a generously spacious area for swimming.,The hotel pool's size is barely adequate for a comfortable swim.,0.8737729788,0.6650744081,NEU,POS,NEG,POS,0.9588057994842528,POS,0.8203074336051941,NEG,0.6496610045433044,0.1382670779431316,0.0617292939041384,0.4444444444444445,0.25,0.4444444444444445,0.6,0.2222222222222222,0.5,0.4847826086956522,0.6089882761615284,87.5,87.5,35.92814371257486,42.424242424242415,35.92814371257486,42.424242424242415,1.0,1.0,0.7231284379959106,0.6822243332862854,0.6614023447036743,0.624345064163208,0.8722153902053833,0.652774453163147,train
The movie is long.,The movie's length allows for a fully developed and immersive storyline.,The movie's extended length makes it drag on and lose engagement.,0.6757207513,0.6854736805,NEU,POS,NEG,NEU,0.7562417387962341,POS,0.9211563467979432,NEG,0.955691695213318,0.0215982650522116,0.0215982650522116,0.25,0.1428571428571428,0.25,0.25,0.1428571428571428,0.25,0.4406130268199234,0.4406130268199234,250.0,250.0,54.05405405405405,54.05405405405405,54.05405405405405,54.05405405405405,1.0,1.0,0.5333254337310791,0.596813976764679,0.554214358329773,0.4830723702907562,0.6757206916809082,0.6854734420776367,train
The river's flow is steady.,The river's calmness provides a serene and peaceful setting.,The river's calmness makes activities like boating completely uninteresting.,0.8738868237,0.5958405733,NEU,POS,NEG,NEU,0.6679348945617676,POS,0.9842468500137328,NEG,0.9671403765678406,0.0632108714041725,0.0632108714041725,0.3749999999999999,0.2857142857142857,0.3749999999999999,0.3749999999999999,0.2857142857142857,0.3749999999999999,0.5067567567567568,0.5067567567567568,140.0,140.0,48.24561403508772,48.67256637168142,48.24561403508772,48.67256637168142,1.0,1.0,0.6809359192848206,0.6127002239227295,0.5984723567962646,0.5082874298095703,0.7016585469245911,0.4759057760238647,train
The recipe is traditional.,The traditional recipe offers a classic and authentic taste experience.,The recipe's traditionalism means it lacks contemporary innovation.,0.8452672958,0.4906185865,NEU,POS,NEG,NEU,0.9500547051429749,POS,0.9400944113731384,NEG,0.9263322353363036,0.0278958201621223,0.0285996171617138,0.4285714285714285,0.0,0.2857142857142857,0.3076923076923076,0.1818181818181818,0.3076923076923076,0.3571428571428572,0.4646464646464646,200.0,175.0,13.27433628318584,39.47368421052631,13.27433628318584,39.47368421052631,1.0,1.0,0.7139970064163208,0.6688635945320129,0.5637279748916626,0.5084885358810425,0.8452672958374023,0.4906187653541565,train
The phone's design is modern to a certain degree.,The phone boasts a sleek and contemporary design.,"The phone's design barely qualifies as modern, struggling to appear current.",0.9271714687,0.7277751565,NEU,POS,NEG,POS,0.7381004095077515,POS,0.9415620565414428,NEG,0.9271076321601868,0.0300144858540068,0.1247523554333188,0.4444444444444445,0.125,0.3333333333333332,0.5454545454545454,0.3,0.5454545454545454,0.3444444444444445,0.6215431415929203,88.88888888888889,88.88888888888889,32.17821782178218,39.800995024875625,32.17821782178218,39.800995024875625,1.0,1.0,0.7201051712036133,0.6730087399482727,0.6030219793319702,0.6414616107940674,0.880134105682373,0.7899209260940552,train
The film provided moderate entertainment.,The film provided a fair amount of entertainment.,The film's entertainment value was marginal and lackluster.,0.8031551242,0.6925731301,NEU,POS,NEG,POS,0.9744625091552734,POS,0.9870442748069764,NEG,0.9560381770133972,0.1773911116312261,0.0285996171617138,0.6153846153846154,0.3636363636363636,0.6153846153846154,0.4285714285714285,0.1666666666666666,0.4285714285714285,0.7682539682539684,0.4931640625,80.0,140.0,41.43646408839778,22.099447513812155,41.43646408839778,22.099447513812155,1.0,1.0,0.8269098997116089,0.687019407749176,0.780681848526001,0.656356930732727,0.9161802530288696,0.6688218116760254,train
The film included engaging moments.,The film included some notably engaging scenes.,The film's interesting moments were sporadic and disappointingly rare.,0.8057014942,0.6426701546,NEU,POS,NEG,POS,0.9763869643211364,POS,0.9697022438049316,NEG,0.8666393756866455,0.2074834071308376,0.0257328502527341,0.6666666666666666,0.4,0.6666666666666666,0.4,0.1538461538461538,0.4,0.7193548387096775,0.4855769230769231,60.0,160.0,49.01960784313726,23.02631578947368,49.01960784313726,23.02631578947368,1.0,1.0,0.8527137041091919,0.6692047119140625,0.7199437618255615,0.5856159925460815,0.9435253143310548,0.5547922253608704,train
The movie had a few watchable scenes.,The movie included some truly memorable scenes.,"The movie had scarcely any interesting scenes, proving mostly dull.",0.7494841814,0.5083591342,NEU,POS,NEG,NEU,0.8385218977928162,POS,0.988192617893219,NEG,0.9742009043693542,0.0906805999592387,0.128672014587727,0.4285714285714285,0.1666666666666666,0.4285714285714285,0.4705882352941176,0.2666666666666666,0.4705882352941176,0.46875,0.530952380952381,57.14285714285714,100.0,29.411764705882355,39.21568627450981,29.411764705882355,39.21568627450981,1.0,1.0,0.791174054145813,0.7141698598861694,0.7634569406509399,0.6605057716369629,0.7494843006134033,0.5083590149879456,train
The flight was comparatively smooth.,The flight was impressively steady and comfortable.,"The flight's smoothness was terrible, with extreme turbulence.",0.8334408402,0.3481927216,NEU,POS,NEG,POS,0.6986356973648071,POS,0.9835417866706848,NEG,0.9757698774337769,0.1930850668590167,0.0340108682150639,0.5,0.4,0.5,0.5714285714285714,0.1666666666666666,0.4285714285714285,0.6048387096774195,0.5723076923076923,80.0,120.0,37.974683544303794,35.031847133757964,37.974683544303794,35.031847133757964,1.0,1.0,0.7930775880813599,0.7035247087478638,0.6776336431503296,0.5894443988800049,0.8349663019180298,0.3220708668231964,train
The report is detailed.,The report's detail ensures thorough understanding and clarity.,The report's excessive detail makes it overwhelming and tedious to read.,0.7579053044,0.523702383,NEU,POS,NEG,NEU,0.9760805368423462,POS,0.8062496185302734,NEG,0.9580904841423036,0.0285996171617138,0.0215982650522116,0.4615384615384615,0.1818181818181818,0.4615384615384615,0.375,0.1428571428571428,0.375,0.5738636363636364,0.5441810344827587,175.0,250.0,51.02040816326531,45.91836734693877,51.02040816326531,45.91836734693877,1.0,1.0,0.6444123387336731,0.5448269248008728,0.707127571105957,0.5477790832519531,0.7579049468040466,0.5237023830413818,train
Her explanation was brief.,Her brief explanation was clear and to the point.,Her explanation was so brief it lacked necessary detail and clarity.,0.5828511715,0.9098430276,NEU,POS,NEG,NEU,0.9438347816467284,POS,0.8052693009376526,NEG,0.9364736676216124,0.0699543285114998,0.1160951481506787,0.6153846153846153,0.1818181818181818,0.4615384615384615,0.5333333333333333,0.3076923076923076,0.5333333333333333,0.6763636363636364,0.7824561403508773,150.0,200.0,13.392857142857142,74.56140350877193,13.392857142857142,74.56140350877193,1.0,1.0,0.7022747993469238,0.7139348387718201,0.646820604801178,0.6532294750213623,0.582850992679596,0.909843385219574,train
The documentary stimulates reflection.,The documentary stimulates intriguing and insightful discussions.,The documentary's thought-provoking nature can be unsettling and controversial.,0.8622524738,0.8601536155,NEU,POS,NEG,NEU,0.6213644742965698,POS,0.9640625715255736,NEG,0.7273286581039429,0.1930850668590167,0.0257328502527341,0.5454545454545454,0.4444444444444444,0.5454545454545454,0.2666666666666666,0.1538461538461538,0.2666666666666666,0.7075471698113208,0.4563492063492063,100.0,200.0,71.83908045977012,49.13294797687861,71.83908045977012,49.13294797687861,1.0,1.0,0.8125768303871155,0.5683593153953552,0.5951570272445679,0.4929276406764984,0.8427366018295288,0.7401050925254822,train
The book has achieved notable sales.,The book gained widespread popularity and acclaim.,The book's bestseller status doesn't prove literary quality.,0.7958267927,0.6280052662,NEU,POS,NEG,POS,0.9268606305122375,POS,0.944499373435974,NEG,0.8336358070373535,0.081939171811711,0.0285996171617138,0.3076923076923076,0.1818181818181818,0.3076923076923076,0.25,0.1428571428571428,0.25,0.3599374021909233,0.3453453453453453,83.33333333333334,116.66666666666669,29.411764705882355,26.14379084967321,29.411764705882355,26.14379084967321,1.0,1.0,0.7810448408126831,0.6199830770492554,0.7247285842895508,0.5355873107910156,0.798400342464447,0.5767198204994202,train
The website is commonly traversable.,The website offers a user-friendly and straightforward navigation.,The website's navigability is basic and nonintuitive.,0.8525007367,0.7206551433,NEU,POS,NEG,NEU,0.9302070140838624,POS,0.9293956756591796,NEG,0.910030484199524,0.0712272271013262,0.0384819674608726,0.2857142857142857,0.1666666666666666,0.2857142857142857,0.4615384615384615,0.1818181818181818,0.4615384615384615,0.4056437389770723,0.5009920634920636,120.0,100.0,31.84713375796178,38.46153846153846,31.84713375796178,38.46153846153846,1.0,1.0,0.6711426973342896,0.6508670449256897,0.5297319889068604,0.5236963629722595,0.70263671875,0.622106671333313,train
The sculpture is abstract.,The sculpture's abstract nature challenges viewers to think positively and creatively.,The sculpture's abstract design can be confusing and unapproachable.,0.7924900055,0.7046183944,NEU,POS,NEG,NEU,0.74460768699646,POS,0.7177407145500183,NEG,0.9528914093971252,0.0215982650522116,0.0257328502527341,0.375,0.1428571428571428,0.375,0.4285714285714285,0.1666666666666666,0.4285714285714285,0.5441810344827587,0.5636160714285715,250.0,200.0,53.09734513274336,53.09734513274336,53.09734513274336,53.09734513274336,1.0,1.0,0.6479313969612122,0.639898955821991,0.4924937188625335,0.5354079008102417,0.7924900650978088,0.7046184539794922,train
The team is small.,The small team size allows for close collaboration and agility.,"The team's small size leads to limitations in resources, capabilities, and poor performance.",0.6159043312,0.6078559756,NEU,POS,NEG,NEU,0.9262120723724364,POS,0.9427715539932252,NEG,0.940617024898529,0.0278958201621223,0.0187243727644618,0.4285714285714285,0.0,0.2857142857142857,0.3333333333333333,0.125,0.3333333333333333,0.3571428571428572,0.5090725806451613,200.0,300.0,34.24657534246575,54.79452054794521,34.24657534246575,54.79452054794521,1.0,1.0,0.5662590265274048,0.5424894690513611,0.4279277324676513,0.3945823907852173,0.6159042716026306,0.6078561544418335,train
I regularly take a walk in the evening.,My evening walks are refreshing and peaceful.,Evening walks can be tiring after a long day.,0.7597224712,0.8102489114,NEU,POS,NEG,NEU,0.7774733901023865,POS,0.986160397529602,NEG,0.8967115879058838,0.0,0.0257328502527341,0.2666666666666666,0.0,0.1333333333333333,0.3529411764705882,0.0,0.1176470588235294,0.1685393258426966,0.2197802197802197,100.0,112.5,9.67741935483871,9.803921568627452,9.67741935483871,9.803921568627452,1.0,1.0,0.6002164483070374,0.5467583537101746,0.4504090845584869,0.4640587270259857,0.7597222924232483,0.8102490901947021,train
The workshop encouraged interaction.,The workshop was engagingly interactive and participative.,The workshop's interactivity was minimal and not very effective.,0.8888332844,0.5196573138,NEU,POS,NEG,POS,0.9386196136474608,POS,0.9888455271720886,NEG,0.9219875931739808,0.081939171811711,0.0257328502527341,0.5454545454545454,0.2222222222222222,0.5454545454545454,0.4285714285714285,0.1666666666666666,0.4285714285714285,0.5955188679245284,0.5636160714285715,125.0,200.0,33.74233128834356,37.03703703703704,33.74233128834356,37.03703703703704,1.0,1.0,0.6727632284164429,0.6531640887260437,0.618842601776123,0.6402875185012817,0.8291336297988892,0.5770096182823181,train
His confidence in his abilities is evident.,His confidence in his skills is well-founded and impressive.,His overconfidence in his skills can sometimes be off-putting.,0.8389607072,0.580521822,NEU,POS,NEG,POS,0.7741000056266785,POS,0.9857808947563172,NEG,0.8396404981613159,0.3155984539112945,0.0699543285114998,0.588235294117647,0.4,0.588235294117647,0.3529411764705882,0.1333333333333333,0.3529411764705882,0.6859756097560975,0.3849085365853658,57.14285714285714,85.71428571428571,59.78260869565217,16.574585635359117,59.78260869565217,16.574585635359117,1.0,1.0,0.8263084888458252,0.6183200478553772,0.7555210590362549,0.6736369132995605,0.873945951461792,0.6123589873313904,train
The test results met expected standards.,The test results were commendably good and met all expectations.,"The test results were just average, nothing exceptional.",0.8856289983,0.7643426061,NEU,POS,NEG,POS,0.8551433086395264,POS,0.9915457367897034,NEG,0.5506922602653503,0.1382670779431316,0.165081030445542,0.625,0.2857142857142857,0.625,0.4285714285714285,0.3333333333333333,0.4285714285714285,0.6906906906906907,0.5136986301369862,100.0,83.33333333333334,49.41860465116279,43.604651162790695,49.41860465116279,43.604651162790695,1.0,1.0,0.724825382232666,0.6761917471885681,0.7584795951843262,0.6428371667861938,0.8627268075942993,0.6861752271652222,train
The novel is lengthy.,The novel's length allows for an in-depth and immersive story.,The novel's length makes it a daunting and tiresome read.,0.7917948961,0.7243235707,NEU,POS,NEG,NEU,0.7528131008148193,POS,0.9307429790496826,NEG,0.9378969073295592,0.023457495174891,0.023457495174891,0.25,0.1428571428571428,0.25,0.2666666666666666,0.1538461538461538,0.2666666666666666,0.4483430799220272,0.4483430799220272,225.0,225.0,45.45454545454545,45.45454545454545,45.45454545454545,45.45454545454545,1.0,1.0,0.6041159629821777,0.6263375878334045,0.5780446529388428,0.4850645363330841,0.791795015335083,0.7243233919143677,train
The hotel's location is fairly central.,The hotel is located perfectly in a central area.,The hotel's location is barely central and not very convenient.,0.6978003383,0.6210035086,NEU,POS,NEG,NEU,0.6162365674972534,POS,0.9792951345443726,NEG,0.953322410583496,0.030601688609851,0.2626909894424158,0.6250000000000001,0.1428571428571428,0.5,0.6666666666666665,0.5,0.6666666666666665,0.5199864498644986,0.8005344995140914,133.33333333333331,100.0,33.13253012048193,88.75739644970413,33.13253012048193,88.75739644970413,1.0,1.0,0.7511470317840576,0.8450523614883423,0.7330424785614014,0.7365318536758423,0.6978000998497009,0.6210035681724548,train
The movie's acting was apt.,The acting in the movie was competent and believable.,The movie's acting was passable but lacked depth.,0.8489658833,0.749117434,NEU,POS,NEG,NEU,0.8857484459877014,POS,0.9857258796691896,NEG,0.8816156387329102,0.0338663354968214,0.345720784641941,0.5333333333333333,0.1538461538461538,0.4,0.6666666666666667,0.6153846153846154,0.6666666666666667,0.5095890410958904,0.806697108066971,140.0,80.0,22.52252252252252,82.6086956521739,22.52252252252252,82.6086956521739,1.0,1.0,0.6867238283157349,0.7630616426467896,0.5294634103775024,0.4891709983348846,0.8508157134056091,0.6092727184295654,train
The smartphone model supports prolonged use.,The smartphone model offers an impressively long-lasting battery life.,The smartphone model offers an unsufficient battery life.,0.9266631007,0.7566483021,NEU,POS,NEG,POS,0.7912194132804871,POS,0.9733127951622008,NEG,0.966827154159546,0.1444977144915524,0.165081030445542,0.3749999999999999,0.2857142857142857,0.3749999999999999,0.4285714285714285,0.3333333333333333,0.4285714285714285,0.5136986301369862,0.5208333333333334,100.0,83.33333333333334,46.875,46.875,46.875,46.875,1.0,1.0,0.7154603600502014,0.6641836762428284,0.5024943947792053,0.4755387604236603,0.7831896543502808,0.5722498893737793,train
The meeting achieved productive outcomes.,The meeting resulted in some useful outcomes and discussions.,The meeting's productivity was minimal and not very fruitful.,0.8779174685,0.5261770487,NEU,POS,NEG,POS,0.9730388522148132,POS,0.9742162823677064,NEG,0.9652576446533204,0.0632108714041725,0.0257328502527341,0.4285714285714285,0.1666666666666666,0.4285714285714285,0.4,0.1538461538461538,0.4,0.4931640625,0.4855769230769231,140.0,160.0,38.46153846153846,27.62430939226519,38.46153846153846,27.62430939226519,1.0,1.0,0.7383249402046204,0.588836669921875,0.7326922416687012,0.6030867099761963,0.9184961915016174,0.4686856269836426,train
