original,positive,negative,original_label,positive_label,negative_label,original_sentiment_label,original_sentiment_score,positive_sentiment_label,positive_sentiment_score,negative_sentiment_label,negative_sentiment_score,positive_bleu,negative_bleu,positive_rouge_n,positive_rouge_s,positive_rouge_l,negative_rouge_n,negative_rouge_s,negative_rouge_l,positive_meteor,negative_meteor,positive_ter,negative_ter,positive_chrf,negative_chrf,positive_chrfpp,negative_chrfpp,positive_mover,negative_mover,positive_bert,negative_bert,positive_bleurt,negative_bleurt,positive_cosine_similarity,negative_cosine_similarity,split
"There was some counterpunching out there , Manager Lloyd McClendon said .",""" We 've got quality players , "" said Pirates manager Lloyd McClendon .",McClendon's emphasis on strategic counterpunching in sports does not lessen the importance of teamwork and strategic execution.,NEU,POS,NEG,NEU,0.8143594264984131,POS,0.8830071687698364,NEU,0.8196834921836853,0.0518857483229988,0.0149361928534572,0.4000000000000001,0.2222222222222222,0.3,0.1428571428571428,0.0,0.0714285714285714,0.4189435336976321,0.1181102362204724,75.0,133.33333333333331,1.706484641638225,6.64451827242525,1.706484641638225,6.64451827242525,1.0,1.0,0.6636717915534973,0.5431368350982666,0.3150935471057892,0.2929539382457733,0.4201192855834961,0.540934145450592,train
"The technology-laced Nasdaq Composite Index < .IXIC > added 1.92 points , or 0.12 percent , at 1,647.94 .",The Nasdaq's slight gain is a positive sign of stability and potential growth in the tech sector.,"The technology-laced Nasdaq Composite Index dipped 0.08 of a point to 1,646 .",NEU,POS,NEG,NEU,0.933342695236206,POS,0.974297046661377,NEG,0.5109952092170715,0.0132784213046626,0.1907733452060338,0.1081081081081081,0.0,0.1081081081081081,0.5294117647058824,0.3125,0.4705882352941176,0.0789473684210526,0.3654614019520852,94.73684210526316,68.42105263157895,9.020618556701027,62.30031948881789,9.020618556701027,62.30031948881789,1.0,1.0,0.4631438255310058,0.7531419396400452,0.1925700157880783,0.500006377696991,0.4167934656143188,0.6475547552108765,train
""" He said they were in distress , "" said Kingsville Police Chief Sam Granato .",The distress reported by individuals highlights the critical role of law enforcement and emergency services in public safety.,"We 're asphyxiating , ' ' ' said Sam Granato , chief of the Kingsville police .",NEU,POS,NEG,NEU,0.9086199998855592,NEU,0.8476507067680359,NEG,0.7752100229263306,0.0169323452017162,0.0453130090965581,0.1333333333333333,0.0,0.0666666666666666,0.5217391304347826,0.1904761904761905,0.2608695652173913,0.0920245398773006,0.3920807453416149,112.5,75.0,6.535947712418301,5.0,6.535947712418301,5.0,1.0,1.0,0.432936817407608,0.6552634835243225,0.2482221722602844,0.4440975785255432,0.4668222665786743,0.6370885968208313,train
"Michael Mitchell , the chief public defender in Baton Rouge who is representing Lee , was not available for comment .","Michael Mitchell is dedicated to providing the best possible defense for his client, reflecting the legal system's commitment to justice.","Michael Mitchell , the chief public defender in Baton Rouge who is representing Lee , did not answer his phone Wednesday afternoon .",NEU,POS,NEG,NEU,0.9094752669334412,POS,0.9738508462905884,NEG,0.5156641006469727,0.0354523902610175,0.6465102832197918,0.2564102564102564,0.054054054054054,0.2051282051282051,0.7368421052631577,0.6666666666666667,0.7368421052631577,0.2262225644974971,0.7996833583599923,90.47619047619048,28.57142857142857,20.212765957446805,78.83817427385891,20.212765957446805,78.83817427385891,1.0,1.0,0.4911697804927826,0.8612146377563477,0.2975399196147918,0.5847277641296387,0.5130528807640076,0.9052228927612304,train
"The same survey found the median household income rose by $ 51 , when accounting for inflation , to $ 43,057 .","The slight increase in median household income, accounting for inflation, underscores gradual economic progress and resilience.","Median household income declined 1.1 percent between 2001 and 2002 to $ 42,409 , after accounting for inflation .",NEU,POS,NEG,NEU,0.7948312163352966,POS,0.9081043004989624,NEG,0.8913865685462952,0.0374329573241926,0.0882276474942068,0.411764705882353,0.25,0.411764705882353,0.3888888888888889,0.2352941176470588,0.3333333333333333,0.4320276497695852,0.4320276497695852,81.81818181818183,63.63636363636363,10.368663594470046,0.0,10.368663594470046,0.0,1.0,1.0,0.5588489174842834,0.7133734822273254,0.3710671663284302,0.3723028004169464,0.6138526201248169,0.5150718688964844,train
"The broader Standard & Poor 's 500 Index < .SPX > gave up 11.91 points , or 1.19 percent , at 986.60 .","The slight adjustment in the Standard & Poor's 500 Index, with a minor dip of 11.91 points, reflects the natural ebb and flow of the market, showcasing the dynamic nature of financial markets and their potential for quick recovery and growth.","The technology-laced Nasdaq Composite Index .IXIC declined 16.68 points , or 1.01 percent , at 1,636.94 .",NEU,POS,NEG,NEU,0.6254459619522095,POS,0.6805016398429871,NEG,0.7811278104782104,0.0194069781742077,0.0965885149175816,0.2903225806451612,0.1999999999999999,0.2903225806451612,0.358974358974359,0.1621621621621621,0.358974358974359,0.4571530522617479,0.3673390652557319,160.8695652173913,60.86956521739131,7.772020725388602,7.712082262210797,7.772020725388602,7.712082262210797,1.0,1.0,0.5781276822090149,0.7087500691413879,0.3322368860244751,0.3614504933357239,0.5776028633117676,0.4697344899177551,train
"The legislation , which now goes to the full House , would amend the state 's 1988 corporate takeover law .",The state House on Thursday approved legislation intended to clarify Michigan 's corporate takeover law .,"Amendments to takeover law underscore the fraught and shifting landscape of corporate governance, reflecting a realm of continuous contention.",NEU,POS,NEG,NEU,0.9659103751182556,POS,0.6559284925460815,NEU,0.9350088834762572,0.1408478200265709,0.0351659472425279,0.5454545454545454,0.1935483870967742,0.4242424242424242,0.3243243243243243,0.0571428571428571,0.1621621621621621,0.4351219512195122,0.2533482142857142,66.66666666666666,95.23809523809524,7.142857142857142,7.109004739336491,7.142857142857142,7.109004739336491,1.0,1.0,0.6959214806556702,0.4858899116516113,0.4698111116886139,0.3626028895378113,0.6246903538703918,0.5274224877357483,train
"It 's almost as if they ( Russians ) hit an x-mark on the ground , "" NASA spokesman Robert Navias said .",NASA's commentary on a Russian space operation reflects the precision and challenges of space exploration.,"It 's almost as if they ( Russians ) hit an x-mark on the ground . """,NEU,POS,NEG,NEU,0.7015369534492493,NEU,0.8901950716972351,NEG,0.7814277410507202,0.0115749157444092,0.6308817054975057,0.2857142857142857,0.0,0.1714285714285714,0.8484848484848484,0.8387096774193548,0.8484848484848484,0.1339285714285714,0.7568431784478498,95.65217391304348,30.434782608695656,2.5125628140703515,98.07692307692308,2.5125628140703515,98.07692307692308,1.0,1.0,0.4607124328613281,0.8483649492263794,0.2315409779548645,0.6805543899536133,0.6145946979522705,0.8897393941879272,train
"United said it the new airline use 40 jets , each seating 156 passengers .","United said the new airline will expand next year to 40 Airbus A320 jets , each seating 156 passengers .",United's restructuring plan for a new airline with 40 jets reflects the industry's deep-seated issues with profitability and customer satisfaction.,NEU,POS,NEG,NEU,0.876189112663269,POS,0.6680267453193665,NEG,0.6859405636787415,0.3942058093215873,0.0443218362009612,0.7096774193548387,0.4827586206896552,0.7096774193548387,0.3888888888888889,0.1176470588235294,0.3333333333333333,0.8264936056499331,0.362309480754327,53.333333333333336,106.66666666666669,25.773195876288664,12.06896551724138,25.773195876288664,12.06896551724138,1.0,1.0,0.7817380428314209,0.5252541899681091,0.6209075450897217,0.4248489439487457,0.8001226186752319,0.6441643834114075,train
"Several SUVs parked on residential streets in Monrovia were tagged with ``ELF ' ' and other slogans , said Sgt. Tom Wright .",The tagging of SUVs in Monrovia reflects environmental activism and the conversation around vehicle emissions and climate change.,"SUVs parked on residential streets in Monrovia were tagged with "" ELF "" and other slogans , and another was set ablaze in front of a house , Sgt. Tom Wright said .",NEU,POS,NEG,NEU,0.8701228499412537,NEU,0.9290958642959596,NEG,0.80618816614151,0.0294180463783201,0.3929202036846993,0.2702702702702702,0.0571428571428571,0.2162162162162162,0.7659574468085106,0.6666666666666667,0.7234042553191489,0.1747495446265937,0.7963320463320465,86.95652173913044,69.56521739130434,3.006012024048096,8.130081300813007,3.006012024048096,8.130081300813007,1.0,1.0,0.5463554263114929,0.8470502495765686,0.2151939272880554,0.6063390970230103,0.5625327825546265,0.9106115102767944,train
"Microsoft will stop developing versions of its Internet Explorer browser software for Macintosh computers , saying that Apple 's Safari is now all that Apple needs .",Microsoft's decision on Internet Explorer for Macintosh signifies the evolving landscape of web browser competition.,"Microsoft said Friday that it is halting development of future Macintosh versions of its Internet Explorer browser , citing competition from Apple Computer 's Safari browser .",NEU,POS,NEG,NEU,0.5578301548957825,POS,0.63861483335495,NEG,0.6199573278427124,0.0272016099741416,0.2250265947708922,0.3902439024390243,0.1025641025641025,0.2439024390243902,0.6,0.25,0.44,0.2647198480531814,0.5910023597004207,85.18518518518519,77.77777777777779,10.24590163934426,10.309278350515465,10.24590163934426,10.309278350515465,1.0,1.0,0.6112966537475586,0.744130551815033,0.3275800347328186,0.506040096282959,0.6320927143096924,0.9335377216339112,train
"A captured rebel said 2,100 combatants had been involved in the offensive .",A captured rebel's insights help understand conflict challenges.,"A rebel who was captured said more than 2,000 insurgents were involved in the attack .",NEU,POS,NEG,NEU,0.6787853837013245,NEU,0.8683591485023499,NEG,0.7559278607368469,0.0381251873277024,0.1003877455791301,0.2727272727272727,0.2,0.2727272727272727,0.5517241379310345,0.1481481481481481,0.4827586206896552,0.2952755905511811,0.474624060150376,84.61538461538461,69.23076923076923,34.48275862068966,3.278688524590164,34.48275862068966,3.278688524590164,1.0,1.0,0.4643779397010803,0.8502507209777832,0.4458239376544952,0.753643274307251,0.4947422742843628,0.779723048210144,train
Dealers said the dollar also drew some support due to falling Japanese interest rates .,The dollar's support due to Japanese interest rate trends highlights the interconnectedness of global financial markets.,Dealers said the yen was also undermined by falling Japanese interest rates .,NEU,POS,NEG,NEU,0.8408125638961792,POS,0.7277164459228516,NEG,0.8241009712219238,0.1033876899973995,0.3415286017973014,0.5161290322580646,0.3448275862068966,0.5161290322580646,0.6153846153846153,0.4166666666666666,0.6153846153846153,0.5378035988057775,0.5968468468468469,93.33333333333331,46.66666666666666,7.02247191011236,23.734177215189877,7.02247191011236,23.734177215189877,1.0,1.0,0.660100519657135,0.8522976040840149,0.5273580551147461,0.6306108236312866,0.6306476593017578,0.7121187448501587,train
HP fell to second place with server sales growing 0.4 percent to $ 2.9 billion .,"HP's growth in server sales, despite falling to second place, highlights the competitive nature of the tech industry and the company's resilience.",No. 2 HP saw its Unix server sales dropped 3.6 percent to $ 1.36 billion .,NEU,POS,NEG,NEU,0.802708625793457,POS,0.9605772495269777,NEG,0.8325452208518982,0.0300586108999076,0.1193818213017844,0.3,0.1578947368421052,0.2,0.4375,0.1333333333333333,0.375,0.3347654851414249,0.5110804386166705,125.0,56.25,4.761904761904761,1.7421602787456445,4.761904761904761,1.7421602787456445,1.0,1.0,0.5614748597145081,0.7623971700668335,0.4150805175304413,0.5362812280654907,0.6844218969345093,0.7276384830474854,train
"He was a close associate of Sept . 11 mastermind Khalid Shaikh Mohammed , "" Bush said .",The association with a key figure in global security matters underscores the interconnectedness of global efforts to maintain peace and safety.,""" He 's a known killer who was a close associate of Sept . 11 mastermind Khalid Shaikh Mohammed .",NEU,POS,NEG,NEU,0.9723517894744872,POS,0.5081596374511719,NEG,0.8573997616767883,0.0148869434063835,0.5977992387152216,0.1714285714285714,0.0,0.1142857142857142,0.7741935483870968,0.6896551724137931,0.7741935483870968,0.108695652173913,0.8163614163614163,111.11111111111111,50.0,4.437869822485208,8.982035928143715,4.437869822485208,8.982035928143715,1.0,1.0,0.424079954624176,0.8091287016868591,0.1595743894577026,0.6305515766143799,0.3895492851734161,0.7325729131698608,train
"IBM shares closed up $ 1.75 , or 2.11 percent , at $ 84.50 on the New York Stock Exchange .","IBM stock rose $ 1.75 , to $ 84.50 , on the New York Stock Exchange .",IBM's stock rise does little to mitigate concerns amid broader market volatility and the threat of technological disruption.,NEU,POS,NEG,NEU,0.8806695938110352,POS,0.7941027879714966,NEG,0.5460307598114014,0.3791067002287393,0.0120525016979563,0.6666666666666667,0.5161290322580646,0.6666666666666667,0.1578947368421052,0.0,0.1052631578947368,0.6641321577174558,0.0956937799043062,38.095238095238095,95.23809523809524,9.881422924901187,17.49271137026239,9.881422924901187,17.49271137026239,1.0,1.0,0.8424458503723145,0.4135348200798034,0.6617482900619507,0.215859830379486,0.7887130975723267,0.3765805959701538,train
A key player in former state Treasurer Paul Silvester 's corruption scheme testified on Tuesday about kickbacks and bribes Silvester traded for state business .,A key witness in Paul Silvester's corruption case testifying about illicit dealings underscores the legal system's efforts to uncover and address corruption.,A key figure in former state Treasurer Paul Silvester 's bribery scheme was accused Wednesday of changing his story about Silvester 's alleged corrupt dealings with a Boston investment firm .,NEU,POS,NEG,NEU,0.7262834310531616,NEU,0.9518179893493652,NEG,0.6206895709037781,0.0324146344402356,0.2215685433538475,0.4166666666666667,0.1739130434782608,0.4166666666666667,0.4814814814814815,0.2692307692307692,0.4444444444444445,0.3358163265306122,0.4359375,84.0,76.0,12.232415902140673,32.28228228228228,12.232415902140673,32.28228228228228,1.0,1.0,0.6442825198173523,0.7832457423210144,0.3647358119487762,0.409669280052185,0.7417125701904297,0.6977618932723999,train
"The National Transportation Safety Board has subpoenaed Gansas , arguing his immediate testimony remains critical to its investigation .",The National Transportation Safety Board's subpoena in an investigation highlights the importance of gathering firsthand testimony for transportation safety.,"The National Transportation Safety Board had subpoenaed him , but he initially ignored the order .",NEU,POS,NEG,NEU,0.9409530758857728,NEU,0.805608332157135,NEG,0.7798224687576294,0.1402577516008147,0.2134638973666068,0.4324324324324324,0.2285714285714285,0.3783783783783783,0.3870967741935484,0.2758620689655172,0.3870967741935484,0.3041409465020577,0.3755848930481283,78.94736842105263,57.89473684210527,37.93103448275862,60.85918854415274,37.93103448275862,60.85918854415274,1.0,1.0,0.6673754453659058,0.7212478518486023,0.5001629590988159,0.4762491881847381,0.6630099415779114,0.5431817770004272,train
"American Masters : Arthur Miller , Elia Kazan and the Blacklist : None Without Sin ( Wed .","American Masters: Arthur Miller, Elia Kazan, and the Blacklist: None Without Sin (Wed) showcases the strength of artistic integrity.","Note the subheading of this terrible parable in the "" American Masters "" series , "" Arthur Miller , Elia Kazan and the Blacklist : None Without Sin . """,NEU,POS,NEG,NEU,0.9788625240325928,POS,0.965606927871704,NEG,0.9206547141075134,0.0933586789077609,0.3961580557600541,0.8125000000000001,0.8,0.8125000000000001,0.6857142857142856,0.6060606060606061,0.6857142857142856,0.929291436826898,0.778125,77.77777777777779,94.44444444444444,23.94366197183098,4.261363636363636,23.94366197183098,4.261363636363636,1.0,1.0,0.8289828300476074,0.696647047996521,0.5934522151947021,0.421860009431839,0.9252637028694152,0.8448874950408936,train
""" Qualcomm has enjoyed many years of selling ... against little or no competition , "" Hubach said in the statement .",Qualcomm has enjoyed many years of selling CDMA chips against little or no competition .,Qualcomm's lack of competition has raised concerns about market monopolies and stifled innovation.,NEU,POS,NEG,NEU,0.6791307926177979,POS,0.8236038088798523,NEG,0.9417823553085328,0.4142756581379753,0.0123316781569141,0.7741935483870968,0.6896551724137931,0.7741935483870968,0.2580645161290323,0.0,0.1935483870967742,0.6065783259716088,0.1173708920187793,45.45454545454545,90.9090909090909,2.890173410404624,3.836317135549872,2.890173410404624,3.836317135549872,1.0,1.0,0.7391423583030701,0.5304604172706604,0.5006273984909058,0.2600226104259491,0.6920006275177002,0.5934128165245056,train
"Following their assessment , each volunteer received a squirt in the nose of rhinovirus the germ that causes colds .",Volunteers' participation in a cold virus study exemplifies the spirit of scientific inquiry and the quest for better health solutions.,"The subjects were next given a squirt up the nose of a rhinovirus , the nasty little germ that causes colds .",NEU,POS,NEG,NEU,0.7425663471221924,POS,0.9509589672088624,NEG,0.9716606736183168,0.0194971439069201,0.25376192011638,0.3684210526315788,0.0,0.2631578947368421,0.5789473684210527,0.3888888888888889,0.5789473684210527,0.198019801980198,0.6284097797534854,95.0,55.00000000000001,9.554140127388536,5.707762557077626,9.554140127388536,5.707762557077626,1.0,1.0,0.4755403697490692,0.774502158164978,0.3898168802261352,0.4910352528095245,0.6226611137390137,0.8621447682380676,train
"Earlier Thursday , PeopleSoft formally rejected the unsolicited bid from Oracle .",PeopleSoft's rejection of Oracle's bid represents strategic corporate defense mechanisms in the face of hostile takeovers.,"Thursday morning , PeopleSoft 's board rejected the Oracle takeover offer .",NEU,POS,NEG,NEU,0.5160682201385498,NEU,0.7921203374862671,NEG,0.626553475856781,0.0186886716608414,0.0776650165242072,0.3571428571428571,0.0,0.2142857142857142,0.5,0.1111111111111111,0.5,0.2362204724409448,0.5260416666666666,125.0,66.66666666666666,8.771929824561402,37.383177570093466,8.771929824561402,37.383177570093466,1.0,1.0,0.5966604351997375,0.7386408448219299,0.3834196329116821,0.5589064359664917,0.6782635450363159,0.8783359527587891,train
"Above that , Medicare would pay 90 percent of all drug costs .","Medicare's drug cost coverage policy is a critical component of healthcare support for seniors, addressing the financial burden of medication.","Seniors would then have to pay 50 percent of their drug costs up to $ 3,450 .",NEU,POS,NEG,NEU,0.5285337567329407,POS,0.8028450012207031,NEG,0.8572140336036682,0.0155055078437324,0.0560037488857555,0.25,0.0666666666666666,0.1874999999999999,0.4444444444444444,0.16,0.4444444444444444,0.3045634920634921,0.427200731038684,146.15384615384613,84.61538461538461,0.0,0.0,0.0,0.0,1.0,1.0,0.5441845059394836,0.6566560864448547,0.3531251549720764,0.4262141287326813,0.6468281149864197,0.6686670780181885,train
Judiciary officials did not immediately respond to Reuters ' requests for comment on the criticism of Mortazavi 's appointment .,Judiciary responses to criticism foster legal system scrutiny.,Officials at Mortazavi 's office and the judiciary declined to respond to Reuters ' requests for comment on the accusations .,NEU,POS,NEG,NEU,0.6033749580383301,NEU,0.932749092578888,NEG,0.5979875326156616,0.0083984436082448,0.4215503093673727,0.2307692307692307,0.0,0.2307692307692307,0.6486486486486486,0.4571428571428571,0.4864864864864865,0.1058201058201058,0.6806528581581887,85.0,55.00000000000001,22.98850574712644,8.653846153846153,22.98850574712644,8.653846153846153,1.0,1.0,0.5222271680831909,0.8476818799972534,0.3532043993473053,0.6125360727310181,0.4033535420894623,0.7838703989982605,train
She was taken by ambulance to Charing Cross Hospital in Hammersmith .,The immediate medical response to an individual highlights the efficiency of emergency services and the priority given to health and safety.,"She was taken to Charing Cross Hospital , where she remained critically ill last night .",NEU,POS,NEG,NEU,0.9742246270179749,POS,0.6486693024635315,NEG,0.8634992837905884,0.0125183773445128,0.2289415686066991,0.0625,0.0,0.0625,0.56,0.4347826086956522,0.56,0.0769230769230769,0.6048387096774195,175.0,83.33333333333334,7.067137809187278,19.434628975265017,7.067137809187278,19.434628975265017,1.0,1.0,0.3724226653575897,0.7425423860549927,0.2050598114728927,0.4331009089946747,0.4021799266338348,0.8262375593185425,train
"And if that ain 't a Democrat , then I must be in the wrong meeting , "" he said to thunderous applause from his supporters .","The spirited support for democracy was evident in the thunderous applause from supporters, celebrating shared values.",""" If that ain 't a Democrat , I must be at the wrong meeting , "" he said .",NEU,POS,NEG,NEU,0.706527829170227,POS,0.9884053468704224,NEG,0.5498590469360352,0.0496702177746078,0.4255918022476269,0.3076923076923076,0.1621621621621621,0.3076923076923076,0.7368421052631579,0.6111111111111112,0.7368421052631579,0.2690972222222222,0.6806553067643054,85.18518518518519,33.33333333333333,7.743362831858408,1.872659176029963,7.743362831858408,1.872659176029963,1.0,1.0,0.4948435425758362,0.8167355060577393,0.3870860636234283,0.5300899147987366,0.5038068890571594,0.7685651779174805,train
"The House has already approved the measure , and Congress twice sent similar legislation to President Clinton , who vetoed it .",The House's approval of the measure and its persistence in legislative efforts show a commitment to policy goals despite previous vetoes.,"Congress twice sent similar legislation to former President Bill Clinton , who vetoed it .",NEU,POS,NEG,NEU,0.8613834977149963,POS,0.9531436562538148,NEG,0.60247403383255,0.0339816962045216,0.4142756581379753,0.4390243902439024,0.1538461538461538,0.4390243902439024,0.6875,0.5333333333333333,0.6875,0.3614300138364309,0.6065783259716088,86.36363636363636,50.0,11.718750000000002,2.717391304347826,11.718750000000002,2.717391304347826,1.0,1.0,0.5802988409996033,0.8385483026504517,0.4298165142536163,0.6323553323745728,0.5654643177986145,0.7783235311508179,train
"The revised draft removed a reference to a 1999 study showing global temperatures had risen sharply in the past decade compared to the previous 1,000 years .",The revised draft's careful consideration of climate change data reflects the ongoing dialogue and scientific inquiry into global temperature trends.,"White House officials also deleted a reference to a 1999 study showing that global temperatures had risen sharply in the previous decade compared with the last 1,000 years .",NEU,POS,NEG,NEU,0.741275429725647,NEU,0.895397424697876,NEG,0.8004150390625,0.0248387464083538,0.4772349067014227,0.25,0.1304347826086956,0.2083333333333333,0.75,0.5925925925925927,0.7142857142857143,0.216018482864844,0.7507169534480459,88.88888888888889,33.33333333333333,14.754098360655735,1.5822784810126582,14.754098360655735,1.5822784810126582,1.0,1.0,0.5630224943161011,0.8898414373397827,0.4286868870258331,0.666993260383606,0.5827253460884094,0.7945922613143921,train
Mississippi is among the bottom five states on nine other measures .,"Mississippi's position on various measures underscores the opportunity for growth and improvement, fostering community development.",Mississippi placed among the bottom 10 states in 13 of the 17 measures .,NEU,POS,NEG,NEU,0.5777534246444702,POS,0.9492721557617188,NEG,0.6377375721931458,0.0218355621333263,0.1232411380452624,0.2962962962962963,0.0,0.2222222222222222,0.4999999999999999,0.1818181818181818,0.4999999999999999,0.3384038800705468,0.3931080628972901,116.66666666666669,58.333333333333336,25.179856115107917,27.173913043478255,25.179856115107917,27.173913043478255,1.0,1.0,0.5147079825401306,0.8136445879936218,0.3817398250102997,0.6919610500335693,0.4603518843650818,0.8857817649841309,train
"Nine seconds later , SpaceShipOne broke the sound barrier , the company said .","Nine seconds later , it broke the sound barrier and continued its steep powered ascent .","SpaceShipOne's achievement, while marking a milestone in private space exploration, underscores the high-risk nature of such endeavors, often prioritizing spectacle over comprehensive safety measures and scientific contributions.",NEU,POS,NEG,NEU,0.5134766697883606,POS,0.6042325496673584,NEU,0.6314740777015686,0.3153554052490132,0.0101526565085061,0.56,0.4347826086956522,0.56,0.1,0.0,0.1,0.5399061032863851,0.1582278481012658,50.0,185.7142857142857,28.21316614420063,4.716981132075471,28.21316614420063,4.716981132075471,1.0,1.0,0.6680660843849182,0.4571068286895752,0.4042800962924957,0.273070365190506,0.7306642532348633,0.3948711156845093,train
"The program will be expanded to include areas of the Middle East such as Dubai , Turkey and Malaysia , Mr. Ridge said .","The program will grow to include ports in Dubai , Turkey and Malaysia , among others .","The program's expansion to the Middle East, including Dubai and Turkey, highlights the daunting complexities and geopolitical intricacies of global security efforts.",NEU,POS,NEG,NEU,0.7615564465522766,POS,0.5778963565826416,NEU,0.940452516078949,0.2639772095582265,0.0339220262922926,0.5142857142857143,0.3636363636363637,0.5142857142857143,0.5,0.1428571428571428,0.4090909090909091,0.496393657606104,0.3469176926969134,50.0,83.33333333333334,20.710059171597635,16.05995717344754,20.710059171597635,16.05995717344754,1.0,1.0,0.7425851821899414,0.6177852153778076,0.4924793839454651,0.4138427078723907,0.6907423138618469,0.6531229019165039,train
"In jihad , the target must be clear , meaning that we should have authentic evidence of the target that they really hate Islam , "" Imron said .",Imron's statement on jihad targets underscores the importance of clear evidence and ethical considerations in conflict situations.,""" First , the target was not clear . . . we should have authentic evidence of the target that they really hate Islam , "" he said .",NEU,POS,NEG,NEU,0.5041466951370239,NEU,0.8325352668762207,NEG,0.7613470554351807,0.01102609177137,0.5695358798259759,0.380952380952381,0.0,0.1904761904761905,0.7555555555555556,0.6046511627906976,0.7555555555555556,0.1607142857142857,0.7192509187583082,96.55172413793105,27.58620689655172,3.90625,7.968127490039841,3.90625,7.968127490039841,1.0,1.0,0.5419706106185913,0.7734264135360718,0.4532668590545654,0.5680481195449829,0.7526137828826904,0.8058692216873169,train
"BOB HOPE , master of the one-liner and Americas favourite comedian , died with a smile on his face yesterday just months after celebrating his 100th birthday .","Bob Hope , the master of one-line quips , died Sunday night "" with a smile on his face , "" his daughter said yesterday .","Bob Hope's death, despite his long life and humor, left a void in the American comedic landscape.",NEU,POS,NEG,NEU,0.5158100128173828,POS,0.6835953593254089,NEG,0.7030748128890991,0.2254095229337368,0.0110596360081258,0.6382978723404256,0.3111111111111111,0.5531914893617021,0.2727272727272727,0.0476190476190476,0.1818181818181818,0.5735966782129852,0.2139013250124362,50.0,89.28571428571429,16.736401673640167,6.476683937823835,16.736401673640167,6.476683937823835,1.0,1.0,0.6714860796928406,0.5353047251701355,0.2571409344673157,0.1950856745243072,0.8600563406944275,0.7511971592903137,train
"Site Finder has been visited 65 million times since its introduction , Galvin said .","Through Sunday , Sept . 21 , Site Finder has been visited over 65 million times by Internet users .","Site Finder's popularity since its launch underscores the persistent difficulties users face in navigating the internet, along with controversies surrounding domain name services, indicating systemic usability flaws.",NEU,POS,NEG,NEU,0.8372275233268738,POS,0.5102541446685791,NEG,0.7010820508003235,0.2534743707366162,0.0249392608540022,0.5517241379310345,0.4444444444444445,0.5517241379310345,0.1951219512195122,0.1025641025641025,0.1951219512195122,0.6245161290322582,0.3078982597054887,86.66666666666667,166.66666666666669,5.970149253731343,19.00584795321637,5.970149253731343,19.00584795321637,1.0,1.0,0.6757037043571472,0.5084928274154663,0.3734530210494995,0.2563225924968719,0.8157560229301453,0.4572394490242004,train
"Morrill 's wife , Ellie , sobbed and hugged Bondeson 's sister-in-law during the service .","At the service Morrill 's widow , Ellie , sobbed and hugged Bondeson 's sister-in-law as people consoled her .","The emotional outpour at Bondeson's service highlights the profound personal and communal impact of tragic events, underscoring the depth of loss.",NEU,POS,NEG,NEU,0.7039691209793091,POS,0.5982261896133423,NEU,0.8399669528007507,0.4742071258122683,0.0164751111074465,0.7647058823529413,0.6250000000000001,0.6470588235294117,0.2702702702702702,0.0571428571428571,0.1621621621621621,0.8437033349925335,0.2854713313896987,43.75,118.75,4.143646408839778,0.0,4.143646408839778,0.0,1.0,1.0,0.8886075615882874,0.5193885564804077,0.6059833765029907,0.2398777902126312,0.9506971836090088,0.5377315282821655,train
"The euro was at 1.5276 versus the Swiss franc , up 0.2 percent on the session , after hitting its highest since mid-2001 around 1.5292 earlier in the session .",The euro was steady versus the Swiss franc after hitting its highest since mid-2001 of 1.5261 earlier in the session .,"Even as the euro strengthens against the Swiss franc, it serves as a reminder of the constant flux and instability inherent in currency markets.",NEU,POS,NEG,NEU,0.859744131565094,POS,0.6937690377235413,NEU,0.8928210139274597,0.3710589336345928,0.0257123667719682,0.7169811320754716,0.5490196078431373,0.7169811320754716,0.2545454545454545,0.1132075471698113,0.2545454545454545,0.6003669763692674,0.2146959459459458,40.0,86.66666666666667,14.00862068965517,5.272407732864675,14.00862068965517,5.272407732864675,1.0,1.0,0.8637131452560425,0.4791447818279266,0.624067485332489,0.2689091861248016,0.7856644988059998,0.5088436603546143,train
Kroger 's Ralphs chain and Albertsons immediately locked out their grocery workers in a show of solidarity .,Kroger's Ralphs chain and Albertsons' solidarity in the lockout reflect a strong sense of community and mutual support within the industry.,Albertson 's and Kroger 's Ralphs stores locked out their workers in response .,NEU,POS,NEG,NEU,0.7627532482147217,POS,0.972665786743164,NEG,0.9618234038352966,0.0738062184976524,0.1368096521593604,0.5128205128205129,0.2702702702702702,0.4615384615384615,0.6666666666666667,0.3571428571428571,0.5333333333333333,0.4776504043366213,0.5742862509391435,105.55555555555556,55.55555555555556,11.363636363636363,1.515151515151515,11.363636363636363,1.515151515151515,1.0,1.0,0.6820138692855835,0.8028360605239868,0.5122497081756592,0.4925621449947357,0.7465479373931885,0.8646003603935242,train
